C:\Users\FABLabLaptop3\Desktop\exports\NDAR_INVT9UU6CM8\Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2.edat2
ExperimentName	Subject	Session	Allowed	Clock.Information	ConsecNonResp[Session]	ConsecRTLess200[Session]	DataFile.Basename	ExperimentVersion	FontStyle	Group	Handedness	Main.RefreshRate	NARGUID	Nontarget	RandomSeed	RunNumber	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	RunTrialNumber[Session]	SessionDate	SessionStartDateTimeUtc	SessionTime	StimuliDir	StudioVersion	SUBID	Target	TotalRespGreater200[Session]	TrialsPerRun[Session]	triggercode	Block	BlockType	ConsecNonResp[Block]	ConsecRTLess200[Block]	ConsecSameResp	ControlAcc	CorrectResponse	Cue2Back.Duration	Cue2Back.DurationError	Cue2Back.FinishTime	Cue2Back.OffsetDelay	Cue2Back.OffsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.OnsetToOnsetTime	Cue2Back.StartTime	CueFix.Duration	CueFix.DurationError	CueFix.FinishTime	CueFix.OffsetDelay	CueFix.OffsetTime	CueFix.OnsetDelay	CueFix.OnsetTime	CueFix.OnsetToOnsetTime	CueFix.RTTime	CueFix.StartTime	CueTarget.Duration	CueTarget.DurationError	CueTarget.FinishTime	CueTarget.OffsetDelay	CueTarget.OffsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.OnsetToOnsetTime	CueTarget.StartTime	Fix.Duration	Fix.DurationError	Fix.FinishTime	Fix.OffsetDelay	Fix.OffsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.OnsetToOnsetTime	Fix.StartTime	Fix15sec.Duration	Fix15sec.DurationError	Fix15sec.FinishTime	Fix15sec.OffsetDelay	Fix15sec.OffsetTime	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.OnsetToOnsetTime	Fix15sec.StartTime	Procedure[Block]	Run4Block1	Run4Block2	Run4Block3	Run4Block4	Run4Block5	Run4Block6	Run4Block7	Run4Block8	Running[Block]	RunTrialNumber[Block]	Stim.ACC	Stim.CRESP	Stim.Duration	Stim.DurationError	Stim.FinishTime	Stim.OffsetDelay	Stim.OffsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.OnsetToOnsetTime	Stim.RESP	Stim.RT	Stim.RTTime	Stim.StartTime	StimType	Stimulus	TargetType	TotalRespGreater200[Block]	TrialsPerRun[Block]	v2ProcList	v2ProcList.Cycle	v2ProcList.Sample	Trial	GetReady2.DurationError	GetReady2.OffsetDelay	GetReady2.OffsetTime	GetReady2.OnsetDelay	GetReady2.OnsetTime	GetReady2.OnsetToOnsetTime	GetReady2.RTTime	Procedure[Trial]	Running[Trial]	Waiting4Scanner2	Waiting4Scanner2.Cycle	Waiting4Scanner2.Sample
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	49	0-Back	7	0	1	71	2,{RIGHTARROW}																													500	0	177081	0	177081	0	176681	0	176583										TrialsPROC					1				v2ProcList	42	1	2,{RIGHTARROW}	2000	0	176581	0	176581	15	174681	2000	2	1959	176640	174620	PosFace	2F_HO.bmp	nonlure	23	160	35	1	49													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	50	0-Back	0	0	1	73	2,{RIGHTARROW}																													500	0	179581	0	179581	0	179181	0	179083										TrialsPROC					2				v2ProcList	43	1	2,{RIGHTARROW}	2000	0	179081	0	179081	0	177181	2000	2	1701	178882	177150	PosFace	BF009_HO.bmp	nonlure	24	160	35	1	50													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	51	0-Back	1	0	1	70	2,{RIGHTARROW}																													500	0	182081	0	182081	0	181681	0	181582										TrialsPROC					3				v2ProcList	44	0	2,{RIGHTARROW}	2000	0	181581	0	181581	0	179681	2000	1	427	180108	179648	PosFace	BM030_HO.bmp	nonlure	24	160	35	1	51													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	52	0-Back	0	1	1	71	2,{RIGHTARROW}																													500	0	184597	0	184597	0	184197	0	184099										TrialsPROC					4				v2ProcList	45	1	2,{RIGHTARROW}	2000	0	184097	0	184097	16	182197	2000	2	102	182299	182148	PosFace	AM02_HO.bmp	nonlure	24	160	35	1	52													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	53	0-Back	0	2	2	68	1,{LEFTARROW}																													500	0	187097	0	187097	0	186697	0	186599										TrialsPROC					5				v2ProcList	46	0	1,{LEFTARROW}	2000	0	186597	0	186597	0	184697	2000	2	83	184780	184602	PosFace	36M_HO.bmp	target	24	160	35	1	53													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	54	0-Back	0	3	3	69	2,{RIGHTARROW}																													500	0	189597	0	189597	0	189197	0	189099										TrialsPROC					6				v2ProcList	47	1	2,{RIGHTARROW}	2000	0	189097	0	189097	0	187197	2000	2	3	187200	187102	PosFace	AM02_HO.bmp	lure	24	160	35	1	54													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	55	0-Back	1	3	3	67	1,{LEFTARROW}																													500	0	192097	0	192097	0	191697	0	191599										TrialsPROC					7				v2ProcList	48	0	1,{LEFTARROW}	2000	0	191597	0	191597	0	189697	2000		0	0	189602	PosFace	36M_HO.bmp	target	24	160	35	1	55													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	56	0-Back	2	3	3	64	2,{RIGHTARROW}																													500	-16	194597	0	194597	16	194213	0	194098										TrialsPROC					8				v2ProcList	49	0	2,{RIGHTARROW}	2000	0	194097	0	194097	0	192197	2016	1	757	192954	192102	PosFace	BF009_HO.bmp	lure	24	160	35	1	56													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	57	0-Back	3	3	3	62	2,{RIGHTARROW}																													500	0	197113	0	197113	0	196713	0	196614										TrialsPROC					9				v2ProcList	50	0	2,{RIGHTARROW}	2000	0	196613	0	196613	16	194713	2000	1	352	195065	194602	PosFace	2F_HO.bmp	lure	24	160	35	1	57													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	58	0-Back	0	0	1	63	2,{RIGHTARROW}																													500	0	199613	0	199613	0	199213	0	199115										TrialsPROC					10				v2ProcList	51	1	2,{RIGHTARROW}	2000	0	199113	0	199113	0	197213	2000	2	532	197745	197163	PosFace	BF01_HO.bmp	nonlure	25	160	35	1	58													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	59																500	0	200113	0	200113	0	199713	516	0	199615	2500	-16	202613	0	202613	16	200229	0	200178																			Cue0BackPROC									v2ProcList																	PL_094_O6.1.bmp				36	1	59													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	60	0-Back	1	0	1	61	2,{RIGHTARROW}																													500	-16	205113	0	205113	16	204729	0	204615										TrialsPROC						1			v2ProcList	52	0	2,{RIGHTARROW}	2000	0	204613	0	204613	0	202713	2016		0	0	202648	Place	PL_099_O81.1.bmp	nonlure	25	160	37	1	60													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	61	0-Back	2	0	1	59	2,{RIGHTARROW}																													500	0	207629	0	207629	0	207229	0	207130										TrialsPROC						2			v2ProcList	53	0	2,{RIGHTARROW}	2000	0	207129	0	207129	16	205229	2000	1	615	205844	205122	Place	PL_095_O65.1.bmp	nonlure	25	160	37	1	61													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	62	0-Back	0	0	1	58	1,{LEFTARROW}																													500	0	210129	0	210129	0	209729	0	209631										TrialsPROC						3			v2ProcList	54	0	1,{LEFTARROW}	2000	0	209629	0	209629	0	207729	2000	2	764	208493	207634	Place	PL_094_O6.1.bmp	target	26	160	37	1	62													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	63	0-Back	1	0	1	59	1,{LEFTARROW}																													500	-16	212629	0	212629	16	212245	0	212130										TrialsPROC						4			v2ProcList	55	1	1,{LEFTARROW}	2000	0	212129	0	212129	0	210229	2016	1	1384	211613	210134	Place	PL_094_O6.1.bmp	target	26	160	37	1	63													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	64	0-Back	2	0	1	57	2,{RIGHTARROW}																													500	0	215145	0	215145	0	214745	0	214646										TrialsPROC						5			v2ProcList	56	0	2,{RIGHTARROW}	2000	0	214645	0	214645	16	212745	2000	1	1617	214362	212634	Place	PL_095_O65.1.bmp	lure	26	160	37	1	64													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	65	0-Back	0	0	1	58	2,{RIGHTARROW}																													500	0	217645	0	217645	0	217245	0	217147										TrialsPROC						6			v2ProcList	57	1	2,{RIGHTARROW}	2000	0	217145	0	217145	0	215245	2000	2	328	215573	215154	Place	PL_097_O75.1.bmp	nonlure	27	160	37	1	65													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	66	0-Back	1	0	1	57	2,{RIGHTARROW}																													500	0	220145	0	220145	0	219745	0	219646										TrialsPROC						7			v2ProcList	58	0	2,{RIGHTARROW}	2000	0	219645	0	219645	0	217745	2000	1	289	218034	217654	Place	PL_096_O69.1.bmp	nonlure	27	160	37	1	66													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	67	0-Back	0	0	1	58	2,{RIGHTARROW}																													500	-16	222645	0	222645	16	222261	0	222147										TrialsPROC						8			v2ProcList	59	1	2,{RIGHTARROW}	2000	0	222145	0	222145	0	220245	2016	2	534	220779	220150	Place	PL_099_O81.1.bmp	lure	28	160	37	1	67													
